Name 1,Name 2
畢特利希,威廉·毕特利希
查尔里·维拉纽夫,查理·维拉纽瓦
楊資元,杨资元
郑周永,鄭周永
李劍英,李剑英
感動中國,感动中国年度人物评选
葉篤正,叶笃正
閔恩澤,闵恩泽
格奧爾吉·康斯坦丁諾維奇·朱可夫,格奥尔基·康斯坦丁诺维奇·朱可夫
出雲阿國,阿國
南波瑠,波瑠
南波琉,波瑠
克里斯泰勒,瓦尔特·克里斯塔勒
米迦勒·加西亞,麥可·賈西亞
巴拉克·欧巴马,贝拉克·奥巴马
希拉莉·克林頓,希拉里·罗德姆·克林顿
基尔波诺斯,米哈伊爾·彼得羅維奇·基爾波諾斯
巴拉克·奧巴馬,贝拉克·奥巴马
被俘,战俘
滕子京,滕宗諒
霍爾洛·喬巴山,霍尔洛·乔巴山
艾伦·麦席森·图灵,艾伦·图灵
姚斯道,姚廣孝
维新帝,維新帝
巴格拉米扬,霍夫汉内斯·巴格拉米扬
張機,張仲景
蒼月昇,古谷徹
印度麥可傑克森,赤拉尼维
細川玉子,明智玉
李安納度·迪·瑟皮耶羅·達文西,列奥纳多·达·芬奇
萨姆·琼斯,萨姆·琼斯 (篮球运动员)
爱新觉罗阿巴泰,阿巴泰
芭莉絲·希爾頓,芭黎絲·希爾頓
瓦西里·扎依采夫,瓦西里·柴契夫
頭山満,頭山滿
市川昆,市川崑
瓦西里·扎伊采夫,瓦西里·柴契夫
占士大帝,勒布朗·詹姆斯
詹姆斯大帝,勒布朗·詹姆斯
勒邦占士,勒布朗·詹姆斯
布拉斯科維茲,約翰內斯·布拉斯科維茨
霍普勒,艾里希·赫普纳
七瀨光,伊藤真澄
山口多闻,山口多聞
侯朝宗,侯方域
但敦,乔治·雅克·丹敦
尾生抱柱,尾生
纶直,倫直
贾范,賈範
約瑟夫·史太林,斯大林
卒,军人
Alfredo Pérez Rubalcaba,阿弗雷多·沛雷茲·盧巴卡巴
朱可夫,格奥尔基·康斯坦丁诺维奇·朱可夫
图哈切夫斯基,米哈伊爾·尼古拉耶維奇·圖哈切夫斯基
戈尔什科夫,謝爾蓋·格奧爾基耶維奇·戈爾什科夫
鄭月娥,林鄭月娥
崔東旭,崔東昱
安童夕馬,樹林伸
叶名琛,葉名琛
樞Yana,樞梁
脱脱帖木儿,脱脱
原口証,原口證
Hito美,一美
石井朗夫,拉沙爾石井
孛兒只斤窩闊臺,窝阔台
貴由汗,贵由
蒙哥汗,蒙哥
孛兒只斤蒙哥,蒙哥
忽必烈汗,忽必烈
使徒馬可,聖馬爾谷
爆料天王,邱毅
卡邦,艾爾·卡彭
羅蘭·埃默里奇,羅蘭·艾默瑞奇
音宮つばさ,音宮翼
格奥尔格·冯·库勒,格奧爾格·馮·屈希勒
共和國衛士,共和国卫士
吉田松陰,吉田松阴
莎弗,莎孚
莎芙,莎孚
Wentz瑛士,瑛士
黃鎮,黄镇
陸謙,陆谦
林狗,林海峰 (香港)
晉安帝,晋安帝
約瑟夫·斯大林,斯大林
矢神しいの,矢神椎野
云台二十八功臣,云台二十八将
三好徳三郎,三好德三郎
李之龍,李之龙
雅克·内克,雅克·内克尔
艾美羅森,艾美·羅森
貝娜齊爾,贝娜齐尔·布托
郑士良,鄭士良
杨鹤龄,楊鶴齡
安东内斯库,扬·安东内斯库
夏愨,夏慤
瓦西里·柴瑟夫,瓦西里·柴契夫
张仁山,张经武
艾文·科尼希,海恩茲·托爾伐特
约翰·罗伯特·安德森 (心理学家),约翰·罗伯特·安德森
揚·安東內斯庫,扬·安东内斯库
赫瑞師·史拉轟,斯拉格霍恩
史拉轟,斯拉格霍恩
石橋千惠,澤口千惠
天暗星,杨志
地猖星,诸葛亮
玻利瓦,西蒙·玻利瓦尔
默克爾,安格拉·默克爾
趙奎賢,圭賢
伊娥,伊俄
希普曼,哈羅德·希普曼
柳下拓,盜跖
盗跖,盜跖
李奧納多·達·文西,列奥纳多·达·芬奇
赛义德·优素福·拉扎·吉拉尼,优素福·拉扎·吉拉尼
松島菜菜子,松嶋菜菜子
てらそままさき,寺杣昌紀
阪本龍一,坂本龍一
吳鞠通,吳瑭
王孟英,王士雄
愛爾文約克,艾文·約克
盧永祥,卢永祥
張作相,张作相
岛津齐彬,島津齊彬
尼古拉·亚历山德罗维奇·布尔加宁,尼古拉·亞歷山德羅維奇·布爾加寧
斎藤利三,齋藤利三
閻明復,阎明复
伍修權,伍修权
艾倫·曼肯,亚伦·孟肯
保志総一朗,保志總一朗
范鴻泰,范鸿泰
後藤麻衣,後藤麻衣 (聲優)
亞倫·曼肯,亚伦·孟肯
南光坊天海,天海
韋·費路,威爾·法洛
威尔·法瑞尔,威爾·法洛
湯美·李·鍾斯,湯米·李·瓊斯
福音書作者馬爾谷,聖馬爾谷
乔道清,乔冽
志方あきこ,志方晶子
早水リサ,早水理沙
久保宣章,久保带人
伊娃·贝隆,伊娃·裴隆
伯納德·勞·蒙哥馬利，阿拉曼的第一代蒙哥馬利子爵,伯納德·蒙哥馬利，第一代阿拉曼的蒙哥馬利子爵
耶穌之母,馬利亞 (耶穌的母親)
呼保義,宋江
及時雨,宋江
潘無雙,潘凤
結賀さとる,結賀理
陳昭應,清水祖師
郭聖王,廣澤尊王
瑞秋·墨索里尼,雷切尔·墨索里尼
苏若兰,苏蕙
苏惠,苏蕙
聖金大建,金大建
明空,武则天
巴沙爾·阿薩德,巴沙尔·阿萨德
胡佳 (维权人士),胡佳 (社會活動家)
克拉拉·佩塔西,克拉拉·贝塔西
木城幸人,木城雪户
萌木原ふみたけ,萌木原文武
溫王爺,溫府千歲
胜保,勝保
李劍閣,李剑阁
范妮·戈德温,范妮·伊姆利
范妮·沃斯通克拉夫特,范妮·伊姆利
小野涼子,小野凉子
戴雨農,戴笠
李德鄰,李宗仁
白健生,白崇禧
陳辭修,陳誠
張岳軍,張群
朴龍河,朴容夏
Frances &quot;Fanny&quot; Imlay,范妮·伊姆利
鄧發,邓发
青面獸,杨志
拉凯莱,雷切尔·墨索里尼
拉凯莱·墨索里尼,雷切尔·墨索里尼
時計野はり,時計野針
史嘉莉·祖安遜,史嘉蕾·喬韓森
清华女生朱令铊中毒事件,朱令铊中毒事件
李素妍 (太空人),李素妍 (宇航员)
内田有紀,內田有紀
秋篠宮悠仁親王,悠仁親王
阿爾布克爾克,阿方索·德·阿尔布克尔克
德里克·惠布里,德里克·惠布利
毛頭星,诸葛亮
劉錦棠,刘锦棠
戸松遥,戶松遙
山姆·休斯敦,山姆·休士頓
李廣,李广
怡紅公子,賈寶玉
絳洞花王,賈寶玉
富貴閒人,賈寶玉
釘宮理恵,釘宮理惠
瀟湘妃子,林黛玉
蘅蕪君,薛寶釵
鳳辣子,王熙鳳
枕霞舊友,史湘雲
李宮裁,李紈
賢德貴妃,賈元春
阿德里安·谢泊哈德,阿德里安·谢泼德
朱紅燈,朱红灯
鰲拜,鳌拜
苏克萨哈,蘇克薩哈
愛新覺羅·福全,福全 (清宗室)
愛新覺羅·溥儀,溥仪
羅亦農,罗亦农
王輔臣,王辅臣
高手,專業人士
楊亨燮,杨亨燮
仙台エリ,仙台惠理
喬治戈申,喬治·戈申，第一代戈申子爵
吉見正頼,吉見正賴
愛新覺羅·福臨,顺治帝
愛新覺羅·弘曆,乾隆帝
毛潤之,毛泽东
郭松齡,郭松龄
広橋涼,廣橋涼
水樹奈々,水樹奈奈
威廉·海爾賽,小威廉·海爾賽
石年,炎帝
于會泳,于会泳
同安侯,鄭芝龍
魯休思·馬份,卢修斯·马尔福
佩里克利斯,伯里克利
李鍾玉,李钟玉
李漢東,李汉东
奥马尔·穆阿迈尔·卡扎菲,穆阿迈尔·卡扎菲
唐荊川,唐順之
阮福晃,維新帝
阮福晪,保大帝
穆阿迈尔·卡塔尔菲,穆阿迈尔·卡扎菲
蔭昌,廕昌
ラサール石井,拉沙爾石井
段秀实,段秀實
努爾蘇丹·納扎爾巴耶夫,努尔苏丹·纳扎尔巴耶夫
納扎爾巴耶夫,努尔苏丹·纳扎尔巴耶夫
史嘉麗·祖安遜,史嘉蕾·喬韓森
馬登·寬斗篷,蘭道爾·佛來格
華特·歐汀,蘭道爾·佛來格
金鈺彬,金玉彬
贝鲁斯科尼,西尔维奥·贝卢斯科尼
罗伯特·门德尔,羅伯特·蒙代爾
潘淑華,李香蘭
伊莉沙白二世女王,伊丽莎白二世
1956年匈牙利革命,匈牙利十月事件
湯薌銘,汤芗铭
帕尔帕庭,白卜庭
斯佳丽·约翰森,史嘉蕾·喬韓森
朴相民,朴尚民
李惠宗 (李朝),李惠宗
霍雷肖·纳尔逊，纳尔逊子爵一世,霍雷肖·纳尔逊，第一代纳尔逊子爵
張大帥,张作霖
克琉斯,刻琉斯
刻勒俄斯,刻琉斯
重本ことり,重本小鳥
李娜 (劍擊運動員),李娜 (击剑运动员)
厦門潤,廈門潤
瑪麗·霍克,瑪麗·沃克
曾鶴峰,曾中立
北乃綺,北乃紀伊
北乃绮,北乃紀伊
安华·依布拉欣,安華
博裡斯·強森,鲍里斯·约翰逊
律政司長,香港特別行政區律政司司長
理查·芬寧,蘭道爾·佛來格
力軍恩,蘭道爾·佛來格
步行男,蘭道爾·佛來格
博里斯·強森,鲍里斯·约翰逊
利民斯東,肯·利文斯通
牛大力,牛魔王
黃魯直,黃庭堅
歐比旺·肯諾比,歐比王·肯諾比
基斯·保羅,克里斯·保罗
樋上いたる,樋上至
福斯曼,沃纳·福斯曼
理查得·费曼,理查德·費曼
馬丁·海德格,马丁·海德格尔
阿亚图拉·鲁霍拉·霍梅尼,鲁霍拉·穆萨维·霍梅尼
林纳斯·本纳第克特·托瓦兹,林纳斯·托瓦兹
吉尔平·福斯特,德鲁·吉尔平·福斯特
草凪みずほ,草凪瑞穗
邢子才,邢邵
釋曉雲法師,釋曉雲
詹姆士·史都華,詹姆斯·史都華
ひと美,一美
喬治·戈申,喬治·戈申，第一代戈申子爵
路易斯·蒙巴顿,路易斯·蒙巴頓，第一代緬甸的蒙巴頓伯爵
弗雷德里克·罗伯茨,弗雷德里克·罗伯茨，第一代罗伯茨伯爵
威廉·卡文迪许 (第一代德文郡公爵),威廉·卡文迪许，第一代德文郡公爵
约翰·莫莱,約翰·莫萊，第一代布萊克本的莫萊子爵
威廉·斯利姆,威廉·斯利姆，第一代斯利姆子爵
伯納德·勞·蒙哥馬里,伯納德·蒙哥馬利，第一代阿拉曼的蒙哥馬利子爵
川瀬夏菜,川瀨夏菜
木下优树菜,木下優樹菜
捕虜,战俘
俘虏,战俘
香港十大傑青,香港十大傑出青年
香港傑青,香港十大傑出青年
曾滌生,曾国藩
李少荃,李鴻章
阮文绒,阮文戎
朱元晦,朱熹
朱紫陽,朱熹
朱考亭,朱熹
吉米·杜立特,詹姆斯·哈羅德·杜立德
弗拉迪米尔·列梅克,弗拉迪米尔·雷梅克
梁建平,梁健平
德魯·吉爾平·福士特,德鲁·吉尔平·福斯特
劉恩格,刘恩格
占士·邦,占士邦
吳雙戰,吴双战
山岡榮氏,山岡榮
胡润中国富豪榜,胡潤百富榜
辻あゆみ,辻步美
何蘭·麥克提爾·史密斯,霍蘭·史密斯
夏國璋,夏國樟
萬善爺,孤魂信仰
長曾我部盛親,长宗我部盛亲
威非路,威菲路
蘇斯達,伯恩德·舒斯特尔
祖高域,諾瓦克·喬科維奇
托馬斯·約翰·沃森,托馬斯·J·沃森
水嶋Hiro,水嶋斐呂
羅伯特·勃德,羅伯特·伯德
瓦瑞泰克,傑森·瓦瑞泰克
卡拿迪斯,卡哈·卡拉泽
奥普拉·温芙瑞,奧花·雲費
秦王子嬰,子婴
朱文正 (軍事),朱文正 (明朝宗室)
俞啟威,黄敬
哥富靴斯,吉奧夫·赫斯特
恩斯特·約瑟夫·金恩,恩斯特·金恩
三好绘梨香,三好繪梨香
三好絵梨香,三好繪梨香
荒木飞吕彦,荒木飛呂彥
荒木飛呂彦,荒木飛呂彥
愛新覺羅·溥聰,金溥聰
所羅門 (君王),所羅門
呂祖師,吕洞宾
萨真人,萨守坚
文衡聖帝,关羽
聖貞德,聖女貞德
續范亭,续范亭
羅生特,雅各布·罗森菲尔德
浅野りん,淺野倫
朱利叶斯与埃塞尔·卢森堡夫妇,羅森堡夫婦
恩不里居,桃樂絲·恩不里居
衛斯理雙胞胎,弗雷和喬治·衛斯理
蜀汉先主,刘备
丘巴卡,丘百卡
特里格夫·赖伊,特吕格韦·赖伊
宍戸留美,宍戶留美
海蟾子,刘海
蔣彝,蒋彝
埃里希·约翰·阿尔伯特·雷德尔,埃里希·雷德尔
杜門,多蒙·卡修
多蒙,多蒙·卡修
纳瓦兹·谢里夫,納瓦茲·謝里夫
阿玉之方,桂昌院
甘興霸,甘宁
伊夫·聖羅蘭,伊夫·圣洛朗
黒田崇矢,黑田崇矢
黎公榮,黎公荣
菲莉丝,费利斯
文命,禹
放勋,尧
笑笑生,兰陵笑笑生
漢昭烈帝,刘备
John F. Kennedy,约翰·肯尼迪
雷纳托·杜尔贝科,罗纳托·杜尔贝科
May'n,中林芽依
柳比沙·格奥尔基耶夫斯基,柳比沙·盖奥尔吉埃夫斯基
阿斯蘭,阿斯兰·萨拉
亞斯蘭,阿斯兰·萨拉
陶唐,尧
弗雷德里克·德克勒克,弗雷德里克·威廉·戴克拉克
夏尔·库赞-蒙托邦,夏尔·库赞-蒙托邦，八里桥伯爵
伊卡罗斯,伊卡洛斯
芙蕾,芙蕾·阿爾斯達
聖羅蘭,伊夫·圣洛朗
伊阿谟巴,伊阿姆柏
魯丁·費拉若,蘭道爾·佛來格
華特·派帝克,蘭道爾·佛來格
俞虚江,俞大猷
伊夫·聖羅倫,伊夫·圣洛朗
李闖,李自成
姫咲りりあ,姬咲莉莉亞
馬占山,马占山
格里高利·谢米诺夫,格里戈里·米哈伊洛维奇·谢苗诺夫
諏訪勝賴,武田勝賴
阿道夫·阿布拉莫维奇·越飞,阿道夫·阿布拉莫維奇·越飛
天王寺きつね,天王寺狐
莉芙·泰勒,莉芙·泰萊
麥哥特,若昂·米库
文鸯,文鴦
侯王,楊亮節
塞戈莱纳·罗亚尔,塞格琳·羅雅爾
讓·弗朗索瓦·馬泰,让-弗朗索瓦·马太
吉姆·洛威尔,吉姆·洛弗尔
伊芳卡特菲,伊芳·卡特菲
的场浩司,的場浩司
皆川纯子,皆川純子
一场靖弘,一場靖弘
一条兼定,一條兼定
一条和矢,一條和矢
皮埃爾·貝雷戈瓦,皮埃尔·贝雷戈瓦
皮埃爾·賴伐爾,皮埃尔·赖伐尔
丁一权,丁一權
丁儀,丁仪
丁宝臣 (宋朝),丁寶臣 (宋朝)
丁振鐸,丁振铎
丁濟美,丁济美
丁炳权,丁炳權
鹽崎恭久,盐崎恭久
蓋烏斯·特雷恩蒂烏斯·瓦羅,盖乌斯·特雷恩蒂乌斯·瓦罗
蓋烏斯·馬略,盖乌斯·马略
蓋爾·諾頓,盖尔·诺顿
蓋尼米得,伽倪墨得斯
蓋茨·約瑟夫,盖茨·约瑟夫
盛宪,盛憲
万俟丑奴,万俟醜奴
监物永三,監物永三
萬尼瓦爾·布什,万尼瓦尔·布什
卢亮辉,盧亮輝
卢光义,盧光義
萬戶,万户
卢博基,盧博基
無敵金剛,岳史迪
卢均宜,盧均宜
萬表,万表
卢广伟,盧廣偉
卢曼华,盧曼華
卢植,盧植
卢毓,盧毓
卢汉,盧漢
卢秀燕,盧秀燕
卢维思,盧維思
卢华绍,盧華紹
卢藏用,盧藏用
卢铭铨,盧銘銓
卢麒,盧麒
三國人,三国人
相乐总三,相樂總三
相泽正辉,相澤正輝
相叶雅纪,相葉雅紀
相贺照乡,相賀照鄉
三川军一,三川軍一
釈由美子,釋由美子
三才图会,三才圖會
真田广之,真田廣之
真田昌辉,真田昌輝
三條實美,三条实美
三条公赖,三條公賴
三条夫人,三條夫人
真锅香织,真鍋香織
三桥加奈子,三橋加奈子
眭元进,眭元進
三浦爱佳,三浦愛佳
三浦春马,三浦春馬
三浦梧樓,三浦梧楼
三浦環,三浦环
三浦绫子,三浦綾子
三田定则,三田定則
三筆,三笔
矢作纱友里,矢作紗友里
矢尾一树,矢尾一樹
矢岛保治郎,矢島保治郎
矢田亚希子,矢田亞希子
石之轩,石之軒
石井纮基,石井紘基
石原绘理子,石原繪理子
石坂千寻,石坂千尋
石冢友二,石塚友二
石冢英藏,石塚英藏
石冢运升,石塚運昇
石守谦,石守謙
石川五右卫门,石川五右衛門
石川梨华,石川梨華
石川钦一郎,石川欽一郎
石桥亨,石橋亨
石田耀子,石田燿子
石田雨龙,石田雨龍
石評梅,石评梅
石韬 (三国),石韜 (三國)
上原绫,上原綾
上官雲相,上官云相
上山满之进,上山滿之進
上杉谦信,上杉謙信
上村干久,上村幹男
上條明峰,上条明峰
上桥菜穗子,上橋菜穗子
碧也绯红,碧也緋紅
碧昂丝·诺利斯,碧昂絲·諾利斯
碧海純一,碧海纯一
上海幫,上海帮
金弘集 (1842年),金弘集 (朝鮮)
矶光雄,磯光雄
矶永吉,磯永吉
矶野员昌,磯野員昌
上田龙也,上田龍也
あおきさやか,青木沙耶香
上野千鹤子,上野千鶴子
上野树里,上野樹里
下和田裕贵,下和田裕貴
關聖恩主,关羽
下方贞清,下方貞清
下村务,下村努
祖大乐,祖大樂
祖拉布·日瓦尼亞,祖拉布·日瓦尼亚
祖约,祖約
與謝野馨,与谢野馨
專家,專業人士
世界百名權威女性,世界百名权威女性
福井謙一,福井谦一
福原香织,福原香織
福圆美里,福圓美里
福山润,福山潤
福山芳树,福山芳樹
福山辽子,福山遼子
福岛正则,福島正則
世阿彌,世阿弥
福田沙紀,福田沙纪
邵伯温,邵伯溫
福雷·納辛貝,福雷·纳辛贝
柳开,柳開
禹范坤,禹範坤
姚铉,姚鉉
秀蘭·鄧波兒,秀兰·邓波儿
秀爱,秀愛
東園公,商山四皓
東山紀之,东山纪之
乙巳五贼,乙巳五賊
秋山准,秋山準
東平四傑,东平四杰
東方不敗,东方不败
秋筱宫文仁亲王,秋篠宮文仁親王
秋菜裡子,秋菜里子
種家將,种家将
種師道,种师道
種諤,种谔
科勒·伊薩赫森·維洛克,科勒·伊萨赫森·维洛克
科姆蘭·馬利,科姆兰·马利
杜老志,杜老誌
科林·克裡維,科林·克里维
杨亮节,楊亮節
嚴曉英,严晓英
并木法子,並木法子
科丽娜·卡萨诺瓦,科麗娜·卡薩諾瓦
秦俪舫,秦儷舫
秦始皇 (香港电视剧),秦始皇 (香港電視劇)
秦開,秦开
秦德纯,秦德純
秦瓊,秦琼
秦舞阳,秦舞陽
秦钟,秦鐘
秩父宫雍仁亲王,秩父宮雍仁親王
積臣,积臣
程可为,程可為
程银,程銀
稻村优奈,稻村優奈
稻叶浩志,稻葉浩志
穆克塔達·薩德爾,穆克塔达·萨德尔
約瑟夫·維薩里奧諾維奇·史達林,斯大林
穆罕默德·巴哈爾·烏盧姆,穆罕默德·巴哈尔·乌卢姆
穆罕默德·拉菲克·塔拉爾,穆罕默德·拉菲克·塔拉尔
穆罕默德·納吉布拉,穆罕默德·纳吉布拉
穆罕默德·賽義德·薩哈夫,穆罕默德·赛义德·萨哈夫
穆罕默德·达乌德·可汗,穆罕默德·达乌德汗
穆罕默德·阿卜杜勒-阿齊茲,穆罕默德·阿卜杜勒-阿齐兹
穆罕默德·齊亞·哈克,穆罕默德·齐亚·哈克
穆薩德·巴爾扎尼,马苏德·巴尔扎尼
穆闽珠,穆閩珠
穆阿邁爾·卡扎菲,穆阿迈尔·卡扎菲
积丹尼,積丹尼
仓慈,倉慈
王琰 (南齐),王琰 (南齊)
香岱儿,香岱兒
中國人民志願軍英雄、模範和特等功臣名單,中国人民志愿军英雄、模范和特等功臣名单
窩闊臺,窝阔台
竇參,窦参
竇武,窦武
凰稀かなめ,凰稀要
洼之内英策,窪之內英策
窦泰,竇泰
窦纳乐,竇納樂
崔简 (唐朝),崔簡 (唐朝)
立木文彥,立木文彦
立花裡子,立花里子
中國古代四大美女,中国古代四大美女
章士钊,章士釗
中国女子排球队,中國國家女子排球隊
保生大帝信俗,保生大帝
汤和信俗,汤和
关公信俗,关羽
陈靖姑信俗,臨水夫人
童兆阳,童兆陽
童琮辉,童琮輝
童贯,童貫
端木赐,子贡
中国历代文人并称,中國歷代文人並稱
竹井诗织里,竹井詩織里
竹俣庆纲,竹俁慶綱
竹内顺子,竹內順子
竹冈美穗,竹岡美穗
竹清刚治,竹清剛治
竹野内丰,竹野內豐
笛木优子,笛木優子
笠井贤一,笠井賢一
朵贝·杨笙,朵貝·楊笙
笔吉纯一郎,筆吉純一郎
中居正广,中居正廣
中山彰规,中山彰規
中山庆子,中山慶子
中島今朝吾,中岛今朝吾
中島愛,中岛爱
中冈慎太郎,中岡慎太郎
中岛宏,中島宏
中岛早贵,中島早貴
中岛沙树,中島沙樹
中岛裕之,中島裕之
中岛裕翔,中島裕翔
中岛诚之助,中島誠之助
中岛辉士,中島輝士
中嶋一贵,中嶋一貴
孙皎,孫皎
中平正彦,中平正彥
中村优一,中村優一
中村千繪,中村千绘
中村爱美,中村愛美
中村纪洋,中村紀洋
中村蓝子,中村藍子
中条比纱也,中條比紗也
中江藤樹,中江藤树
中泽裕子,中澤裕子
中濑拙夫,中瀨拙夫
中田康贵,中田康貴
中田让治,中田讓治
中华殉道天主教圣人,中華殉道聖人
宇文宪,宇文憲
中西升,中西昇
中路有纪,中路有紀
中钵良治,中鉢良治
丹·費根,丹·费根
丹下樱,丹下櫻
丹尼·克利維,科林·克里维
丹尼爾·丹丘內斯庫,丹尼尔·丹丘内斯库
丹尼爾·奧爾特加,丹尼尔·奥尔特加
丹尼爾·帕特裡克·莫伊尼漢,丹尼尔·帕特里克·莫伊尼汉
丹尼爾·斯蒂文斯,丹尼尔·斯蒂文斯
丹尼爾·謝司,丹尼尔·谢司
丹尼斯·埃爾文,丹尼斯·埃尔文
丹尼斯·庫辛尼奇,丹尼斯·库辛尼奇
丹尼尔·井上,丹尼爾·井上
凱斯·厄班,凯斯·艾尔本
凱斯·厄本,凯斯·艾尔本
凯思·厄本,凯斯·艾尔本
克里斯多夫·華肯,克里斯多福·沃肯
黒丸,黑丸
洪水 (軍事將領),洪水 (军事将领)
盘古神话,盘古
王昭君传说,王昭君
鲁班传说,鲁班
陶朱公传说,范蠡
尧的传说,尧
穆桂英传说,穆桂英
松本彩乃,新名彩乃
